,Property Type,Address,Region,Rent,Total Rent,Area,Rooms,Bathrooms,Garage,Furnished
1600,Apartamento,Rua Soares da Costa,Tijuca,2200,3405,64,1,2,1.0,1
1601,Apartamento,Rua Bernardino de Campos,Piedade,950,1187,57,2,1,0.0,0
1602,Studio e kitnet,Rua General Silvio Pereira da Silva,Curicica,1460,1516,24,1,1,0.0,0
1603,Apartamento,Rua Francisco Otaviano,Ipanema,5253,6457,70,3,3,1.0,1
1604,Apartamento,Rua Clarimundo de Melo,Piedade,935,1668,58,2,1,1.0,0
1605,Casa em condomínio,Estrada da Ligação,Taquara,2800,3059,170,3,3,1.0,0
1606,Studio e kitnet,Rua Acre,Centro,1500,1978,40,1,1,0.0,1
1607,Apartamento,Rua Hermengarda,Méier,1000,1920,51,2,1,1.0,0
1608,Apartamento,Rua Euclídes Faria,Ramos,1200,1620,60,2,1,1.0,0
1609,Apartamento,Rua Tenente Matheus Levino dos Santos,Vista Alegre,730,758,35,1,1,0.0,0
1610,Apartamento,Rua Carolina Santos,Lins de Vasconcelos,1070,1774,60,2,1,1.0,0
1611,Casa,Rua Marina,Bento Ribeiro,2000,2085,92,4,2,0.0,0
1612,Apartamento,Estrada dos Três Rios,Freguesia de Jacarepaguá,1460,1982,50,2,1,0.0,0
1613,Apartamento,Rua Braulio Muniz,Abolição,1190,1806,60,2,2,0.0,0
1614,Apartamento,Rua Vinte E Quatro de Maio,Sampaio,990,1628,65,2,1,0.0,0
1615,Apartamento,Rua Eugênia Pourchet,Cordovil,1100,1323,50,1,1,1.0,0
1616,Apartamento,Rua Carlos Palut,Taquara,1190,1556,40,2,1,1.0,0
1617,Apartamento,Rua Lins de Vasconcelos,Lins de Vasconcelos,1600,2731,70,2,1,1.0,1
1618,Apartamento,Estrada Marechal Miguel Salazar Mendes de Moraes,Jacarepaguá,920,1355,60,2,1,1.0,0
1619,Apartamento,Rua Dona Teresa,Engenho de Dentro,1380,1848,100,2,2,1.0,0
1620,Apartamento,Rua Irapua,Penha Circular,888,922,65,1,1,0.0,0
1621,Apartamento,Rua Magé,Penha Circular,1500,1558,80,2,1,1.0,0
1622,Apartamento,Rua Coronel Magalhães,Cascadura,1020,1234,47,2,1,0.0,0
1623,Apartamento,Rua Mapendi,Taquara,1460,2454,70,3,2,1.0,0
1624,Apartamento,Rua Marques de Leão,Engenho Novo,1100,1865,64,2,1,1.0,0
1625,Apartamento,Rua Dias da Cruz,Méier,1550,2428,65,3,2,0.0,0
1626,Apartamento,Rua André Rocha,Taquara,1260,1909,50,2,1,0.0,0
1627,Apartamento,Rua Santa Basilissa,Penha,1105,1420,70,3,1,0.0,0
1628,Apartamento,Rua das Laranjeiras,Laranjeiras,4300,5534,109,3,2,1.0,0
1629,Apartamento,Rua dos Prazeres,Taquara,1000,1398,65,2,1,1.0,0
1630,Apartamento,Rua Leopoldina Rego,Penha,1230,1344,70,2,1,0.0,0
1631,Casa em condomínio,Rua Caçu,Taquara,2400,2745,120,3,2,0.0,0
1632,Apartamento,Estrada dos Bandeirantes,Camorim,3120,3891,48,1,1,0.0,1
1633,Casa,Rua Manuel Murtinho,Quintino Bocaiuva,3300,3356,242,3,4,0.0,0
1634,Apartamento,Rua José Veríssimo,Méier,1150,2000,70,2,2,1.0,0
1635,Apartamento,Avenida Salvador Allende,Jacarepaguá,1870,3143,50,1,1,1.0,0
1636,Apartamento,Rua Joaquim Meier,Méier,1350,2476,75,2,1,1.0,0
1637,Apartamento,Avenida Teixeira de Castro,Bonsucesso,963,1842,79,3,2,0.0,0
1638,Apartamento,Estrada de Camorim,Jacarepaguá,2900,3866,90,4,2,0.0,0
1639,Apartamento,Rua Carlos Palut,Taquara,1200,1647,41,2,1,1.0,0
1640,Apartamento,Rua Doutor Miguel Vieira Ferreira,Ramos,1147,1471,59,2,1,0.0,0
1641,Apartamento,Rua Maria de Freitas,Madureira,1000,1588,114,2,2,0.0,0
1642,Casa,Rua Barão do Bom Retiro,Engenho Novo,2700,2972,100,4,2,0.0,0
1643,Apartamento,Rua Camarista Méier,Engenho de Dentro,1200,1442,42,1,1,0.0,0
1644,Apartamento,Avenida Ernani Cardoso,Cascadura,1100,1433,40,2,1,0.0,0
1645,Apartamento,Rua Príncipe da Beira,Del Castilho,1840,2031,70,3,1,0.0,0
1646,Apartamento,Rua Barão do Bom Retiro,Grajau,2000,3094,72,2,2,1.0,0
1647,Studio e kitnet,Rua Beni,Praia da Bandeira,740,900,39,1,1,0.0,0
1648,Casa em condomínio,Avenida Brás de Pina,Vista Alegre,2100,2313,140,2,1,0.0,0
1649,Apartamento,Rua Aquidabã,Méier,1500,1942,110,3,2,0.0,0
1650,Apartamento,Avenida Braz de Pina,Penha Circular,1200,1823,93,2,2,1.0,0
1651,Casa em condomínio,Rua Edgard Werneck,Pechincha,2800,3890,140,2,3,0.0,0
1652,Apartamento,Avenida Nelson Cardoso,Tanque,1275,1690,76,2,1,0.0,0
1653,Apartamento,Avenida Engenheiro Richard,Grajau,2900,3585,71,2,1,0.0,0
1654,Apartamento,Rua Riachuelo,Centro,3300,3722,39,1,1,0.0,1
1655,Apartamento,Rua Pinto Teles,Praça Seca,1000,1447,60,2,1,1.0,0
1656,Apartamento,Rua Paula Brito,Andaraí,1900,2701,62,2,1,1.0,0
1657,Apartamento,Estrada do Tindiba,Pechincha,1300,2155,64,2,1,1.0,0
1658,Apartamento,Rua João de Paula Fonseca,Jardim America,1270,1319,80,2,1,0.0,0
1659,Apartamento,Rua Adalberto Aranha,Vila Isabel,2800,4029,120,2,2,1.0,0
1660,Apartamento,Rua Constante Ramos,Copacabana,4950,6627,81,3,2,1.0,0
1661,Apartamento,Rua Mirataia,Pechincha,1600,2233,47,2,1,1.0,0
1662,Apartamento,Rua Amoroso Lima,Cidade Nova,2480,3222,65,2,1,1.0,1
1663,Apartamento,Rua Assis Bueno,Botafogo,5000,7121,85,2,2,1.0,0
1664,Apartamento,Rua Tenente França,Cachambi,1320,1992,60,1,2,1.0,0
1665,Apartamento,Avenida Geremário Dantas,Freguesia (jacarepaguá),1600,2646,68,2,1,1.0,0
1666,Casa,Rua Flack,Riachuelo,1350,1657,90,2,2,0.0,0
1667,Apartamento,Rua das Palmeiras,Botafogo,4500,6317,70,2,2,1.0,0
1668,Apartamento,Rua Desembargador Izidro,Tijuca,1500,2524,90,2,1,0.0,0
1669,Apartamento,Rua Clarimundo de Melo,Piedade,1020,1843,56,2,2,1.0,0
1670,Apartamento,Praça da Confederação Suíça,Del Castilho,740,1129,40,1,1,0.0,0
1671,Apartamento,Rua Teixeira Soares,Praca da Bandeira,2480,2892,81,2,2,0.0,1
1672,Apartamento,Rua Dionísio,Penha,870,1408,61,2,1,1.0,0
1673,Apartamento,Rua Maria do Carmo,Penha Circular,2600,3425,125,4,3,1.0,0
1674,Apartamento,Rua Cachambi,Cachambi,1040,1600,60,2,1,0.0,0
1675,Apartamento,Avenida Ator José Wilker,Jacarepaguá,2600,3843,60,1,1,1.0,0
1676,Apartamento,Rua Pinto Teles,Praça Seca,800,1631,64,2,1,1.0,0
1677,Apartamento,Praça Argentina,São Cristóvão,1700,2456,60,2,1,1.0,0
1678,Casa,Rua Jerônimo Pinto,Campinho,2740,3106,216,3,4,1.0,0
1679,Apartamento,Rua José Ortiz,Méier,1190,1637,65,2,1,0.0,0
1680,Apartamento,Rua Columbia,Quintino Bocaiúva,647,1122,42,1,1,0.0,0
1681,Apartamento,Rua Sebastian Bach,Jardim América,2000,2127,160,3,1,0.0,0
1682,Apartamento,Avenida Pepe,Barra da Tijuca,12000,16900,155,2,2,0.0,1
1683,Apartamento,Rua Euzébio de Almeida,Jardim Sulacap,1500,1758,58,2,1,1.0,0
1684,Apartamento,Avenida Braz de Pina,Penha,1200,1708,64,2,1,1.0,0
1685,Apartamento,Rua Marquês de Jacarepaguá,Taquara,1300,2298,68,2,2,1.0,0
1686,Apartamento,Estrada Intendente Magalhães,Madureira,1615,2611,55,1,2,0.0,1
1687,Apartamento,Rua Atílio Parim,Jardim América,950,987,50,1,1,0.0,0
1688,Casa,Rua Elisa de Albuquerque,Todos Os Santos,2800,3107,155,3,2,0.0,0
1689,Casa,Rua Santarém,Penha Circular,1020,1064,50,1,1,0.0,0
1690,Apartamento,Rua Ana Cristina Cesar,Freguesia de Jacarepaguá,1300,1770,67,2,1,1.0,0
1691,Apartamento,Rua das Margaridas,Vila Valqueire,1750,2540,102,3,2,0.0,0
1692,Apartamento,Rua Oliva Maia,Madureira,1200,1777,70,2,1,1.0,0
1693,Casa,Rua Caroá,Curicica,2125,2296,75,2,2,0.0,0
1694,Casa em condomínio,Rua Elisa de Albuquerque,Todos Os Santos,1800,2057,70,2,2,1.0,0
1695,Apartamento,Rua Paraná,Piedade,1530,1814,45,2,1,1.0,0
1696,Apartamento,Rua Goiás,Piedade,1147,1606,32,1,1,0.0,0
1697,Apartamento,Rua Almirante Calheiros da Graça,Todos Os Santos,910,1645,63,2,1,1.0,0
1698,Apartamento,Rua São Canuto,Irajá,1170,1236,70,1,1,0.0,0
1699,Apartamento,Rua Imbuí,Tanque,1615,1986,58,3,2,1.0,0
1700,Apartamento,Rua Silvana,Piedade,1050,1291,50,1,1,0.0,0
1701,Studio e kitnet,Rua do Rezende,Centro,1000,1538,40,1,1,0.0,0
1702,Apartamento,Rua Figueiredo de Magalhães,Copacabana,2740,3709,38,1,1,0.0,0
1703,Apartamento,Rua Araújo Lima,Vila Isabel,2450,3897,90,3,2,0.0,0
1704,Apartamento,Estrada do Cafundá,Tanque,1820,2195,98,2,2,0.0,0
1705,Apartamento,Rua Goiás,Piedade,909,1480,32,1,1,0.0,0
1706,Apartamento,Rua Juíz de Fora,Grajaú,4800,6416,155,2,4,0.0,0
1707,Apartamento,Rua Joaquim Rego,Olaria,900,1350,65,2,1,0.0,0
1708,Apartamento,Rua Juvenal Galeno,Olaria,1000,1308,65,2,1,0.0,0
1709,Casa,Rua Odilon Araújo,Cachambi,1870,2180,170,3,1,0.0,0
1710,Studio e kitnet,Rua do Senado,Centro,850,1455,25,1,1,0.0,0
1711,Apartamento,Avenida Melo Matos,Tijuca,3000,4775,170,3,4,1.0,1
1712,Apartamento,Rua Djalma Ulrich,Copacabana,3860,6175,56,1,1,1.0,1
1713,Apartamento,Rua Marquês de Valença,Tijuca,4000,5437,102,3,2,1.0,0
1714,Apartamento,Rua Mário Calderaro,Engenho de Dentro,1487,1704,50,2,1,0.0,0
1715,Apartamento,Rua Curuá,Penha,4000,4183,283,5,4,0.0,1
1716,Apartamento,Rua Curupaiti,Engenho de Dentro,2500,3377,84,3,2,1.0,0
1717,Apartamento,Pernambuco,Engenho de Dentro,1350,2091,70,3,2,1.0,0
1718,Apartamento,Rua Maria Lopes,Madureira,1530,2309,83,2,2,1.0,0
1719,Apartamento,Rua Padre Francisco Lanna,Vila Isabel,2300,3081,84,2,1,1.0,0
1720,Casa,Rua Engenheiro Julião Castelo,Méier,2730,2982,232,3,2,1.0,0
1721,Apartamento,Rua Carolina Santos,Lins de Vasconcelos,1700,2501,80,3,2,1.0,0
1722,Apartamento,Rua Marquês de Abrantes,Flamengo,4800,6720,170,3,2,1.0,0
1723,Apartamento,Rua Boiacá,Bento Ribeiro,1400,1501,106,2,1,0.0,0
1724,Apartamento,Rua Paulo de Andrade,Olaria,1250,1549,75,2,1,0.0,0
1725,Apartamento,Rua Alfredo Ceschiatti,Jacarepaguá,5500,8277,170,3,3,0.0,0
1726,Apartamento,Rua Bamboré,Del Castilho,1600,1600,71,2,1,0.0,0
1727,Apartamento,Rua Silvana,Piedade,1000,1238,50,1,1,0.0,0
1728,Apartamento,Rua Conselheiro Ferraz,Lins de Vasconcelos,1400,2210,70,2,2,1.0,0
1729,Apartamento,Rua André Rocha,Taquara,1600,1911,70,2,2,1.0,0
1730,Apartamento,Rua Almirante Ingran,Braz de Pina,1380,1803,76,3,2,1.0,0
1731,Apartamento,Avenida Dom Hélder Câmara,Quintino Bocaiuva,1000,1213,71,2,1,0.0,0
1732,Apartamento,Rua Visconde de Pirajá,Ipanema,3500,4632,68,2,2,0.0,0
1733,Apartamento,Rua Iguapé,Cascadura,1130,1475,75,2,1,0.0,0
1734,Apartamento,Rua Pinto Teles,Praça Seca,1100,1851,80,2,2,1.0,0
1735,Apartamento,Rua Pinto Teles,Praça Seca,1100,1872,80,2,2,1.0,0
1736,Apartamento,Rua Vinte de Março,Lins de Vasconcelos,1420,1950,58,2,2,0.0,0
1737,Apartamento,Estrada do Capenha,Pechincha,2000,2810,65,2,1,1.0,0
1738,Apartamento,Estrada do Rio Jequiá,Ribeira,1550,2235,70,3,2,1.0,0
1739,Apartamento,Rua Silvana,Piedade,980,1218,50,1,1,0.0,0
1740,Apartamento,Rua Enes Filho,Penha Circular,1010,1613,65,2,2,1.0,0
1741,Apartamento,Rua Fonseca Teles,São Cristóvão,3000,3836,78,3,1,1.0,0
1742,Apartamento,Rua Machado de Assis,Flamengo,3800,5477,127,3,1,0.0,0
1743,Apartamento,Rua Americana,Cachambi,1200,1538,60,1,1,0.0,0
1744,Apartamento,Estrada Adhemar Bebiano,Engenho da Rainha,1380,1743,72,2,1,0.0,0
1745,Apartamento,Rua Almirante Cochrane,Tijuca,3300,4666,107,3,3,1.0,1
1746,Apartamento,Estrada dos Bandeirantes,Curicica,3900,4584,70,3,2,1.0,0
1747,Apartamento,Rua Ituverava,Anil,2790,3996,80,2,2,0.0,1
1748,Apartamento,Rua Torres Homem,Vila Isabel,2500,3171,77,3,1,1.0,0
1749,Apartamento,Rua São João Batista,Botafogo,6120,7999,97,3,3,0.0,0
1750,Apartamento,Rua Pinto Teles,Praça Seca,1000,1766,80,2,2,1.0,0
1751,Apartamento,Rua Sérgio Camargo,Jacarepaguá,2500,4278,50,1,1,1.0,1
1752,Apartamento,Rua Astreia,Higienópolis,1649,1853,60,2,1,0.0,0
1753,Apartamento,Rua São Brás,Todos Os Santos,1500,1770,61,2,1,0.0,0
1754,Apartamento,Rua Coronel Magalhães,Cascadura,1204,1501,68,2,1,0.0,0
1755,Apartamento,Avenida Nova York,Bonsucesso,1400,2036,91,2,1,0.0,0
1756,Apartamento,Rua das Oficinas,Engenho de Dentro,2500,3603,78,2,2,0.0,0
1757,Apartamento,Rua Capitão Aliatar Martins,Irajá,1900,2324,110,2,1,1.0,1
1758,Apartamento,Avenida Mem de Sá,Centro,2700,3625,65,2,2,0.0,0
1759,Apartamento,Praia do Flamengo,Flamengo,2450,3212,40,1,1,0.0,0
1760,Apartamento,Rua Marquês de Jacarepaguá,Taquara,2000,2827,78,3,2,0.0,0
1761,Apartamento,Rua Carvalho de Souza,Madureira,935,1572,80,2,2,1.0,0
1762,Studio e kitnet,Rua Beni,Praia da Bandeira,870,1032,45,1,1,0.0,0
1763,Apartamento,Avenida Marechal Rondon,São Francisco Xavier,2430,3862,111,2,3,1.0,0
1764,Apartamento,Rua Pedro de Carvalho,Lins de Vasconcelos,1789,2546,71,2,1,1.0,1
1765,Apartamento,Travessa Teodomiro Pereira,Freguesia (Jacarepaguá),3200,4307,122,3,3,1.0,0
1766,Apartamento,Rua João Torquato,Bonsucesso,2100,2697,65,2,1,0.0,1
1767,Apartamento,Rua das Tulípas,Vila Valqueire,1900,2489,110,3,1,0.0,0
1768,Apartamento,Rua Barão da Torre,Ipanema,4380,7046,45,1,1,1.0,1
1769,Apartamento,Avenida Lúcio Costa,Barra da Tijuca,5100,7304,66,2,2,1.0,1
1770,Casa em condomínio,Rua Mapendi,Taquara,1790,1866,95,3,1,1.0,0
1771,Apartamento,Avenida Presidente Vargas,Cidade Nova,2960,3744,70,2,2,0.0,1
1772,Apartamento,Avenida Flamboyants da Península,Barra da Tijuca,4500,6663,74,2,2,0.0,1
1773,Apartamento,Rua Santos Titara,Todos Os Santos,1650,2564,85,2,1,1.0,0
1774,Apartamento,Rua Oliveira Martins,Jardim Sulacap,1940,2215,85,2,2,1.0,0
1775,Apartamento,Rua Clarice Índio do Brasil,Flamengo,6000,7872,110,3,2,0.0,1
1776,Apartamento,Estrada do Rio Grande,Taquara,1700,1866,75,3,1,1.0,0
1777,Apartamento,Avenida Brás de Pina,Vila da Penha,1900,3074,72,2,1,1.0,1
1778,Apartamento,Rua Mirataia,Pechincha,2740,4353,83,3,2,1.0,0
1779,Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),1650,2193,50,2,1,1.0,0
1780,Apartamento,Rua Francisco Otaviano,Copacabana,3200,6468,50,1,1,1.0,1
1781,Apartamento,Rua Escritor Rodrigo Melo Franco,Barra da Tijuca,10400,12430,134,3,2,0.0,1
1782,Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),1710,2533,63,2,1,1.0,0
1783,Apartamento,Estrada Marechal Miguel Salazar Mendes de Morais,Taquara,1955,2555,60,2,1,1.0,0
1784,Apartamento,Rua Guará,Penha Circular,2500,2597,120,3,2,1.0,0
1785,Apartamento,Rua Ferreira Pontes,Andaraí,2550,3932,122,3,1,0.0,1
1786,Apartamento,Rua Silva Gomes,Cascadura,1445,2250,68,2,1,1.0,0
1787,Studio e kitnet,Rua Leandro Martins,Centro,1250,2065,56,1,1,0.0,0
1788,Apartamento,Avenida Pastor Martin Luther King Jr,Vicente de Carvalho,2400,2993,49,2,1,0.0,0
1789,Apartamento,Rua Padre Manso,Madureira,1940,2414,100,2,2,1.0,0
1790,Apartamento,Rua Cambaúba,Jardim Guanabara,2130,2898,64,3,2,1.0,0
1791,Apartamento,Rua Desembargador Oldemar Pachêco,Vista Alegre,1880,2233,70,2,2,1.0,0
1792,Apartamento,Rua Visconde de Silva,Botafogo,6000,8231,115,3,3,0.0,0
1793,Apartamento,Avenida Niemeyer,São Conrado,11670,15450,366,4,4,0.0,1
1794,Apartamento,Estrada do Tindiba,Taquara,3800,5894,179,3,4,0.0,0
1795,Apartamento,Rua Constança Barbosa,Méier,1200,1812,67,1,1,0.0,0
1796,Apartamento,Rua Marquês de Valença,Tijuca,3900,5327,80,2,2,1.0,0
1797,Apartamento,Rua Guaranésia,Vila Valqueire,1800,1824,86,3,1,1.0,0
1798,Casa,Rua Paula Matos,Santa Teresa,4000,4571,200,2,3,0.0,0
1799,Casa,Rua Macembu,Taquara,2800,3124,179,2,2,0.0,0
1800,Casa,Rua Jucari,Irajá,1900,1981,70,2,2,0.0,0
1801,Casa em condomínio,Estrada do Pau-ferro,Freguesia (jacarepaguá),6500,8427,150,3,5,0.0,1
1802,Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),2400,3152,80,1,1,1.0,0
1803,Apartamento,Rua Ituverava,Freguesia,3950,5443,130,4,3,0.0,0
1804,Apartamento,Rua Barão da Torre,Ipanema,5000,6394,60,2,2,0.0,0
1805,Apartamento,Avenida Lúcio Costa,Barra da Tijuca,6259,8462,79,2,2,0.0,1
1806,Apartamento,Rua Delfina Alves,Madureira,1870,2436,70,2,1,0.0,0
1807,Apartamento,Rua Torres Homem,Vila Isabel,3350,3800,150,3,2,0.0,0
1808,Casa,Rua Gelabert Simas,Jardim America,2125,2216,110,3,2,0.0,0
1809,Apartamento,Rua Artur Araripe,Gávea,11000,14140,140,3,3,0.0,1
1810,Casa,Rua General Miguel Ferreira,Taquara,3157,3441,180,4,2,0.0,0
1811,Apartamento,Rua Almirante Baltazar,São Cristóvão,4000,5250,71,2,2,1.0,1
1812,Apartamento,Rua Medina,Méier,2100,3049,70,2,1,1.0,0
1813,Apartamento,Rua José Bonifácio,Todos Os Santos,2720,3571,68,3,2,1.0,0
1814,Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,2600,3626,50,1,1,0.0,1
1815,Apartamento,Rua Pedro de Carvalho,Méier,1976,2681,63,2,1,0.0,0
1816,Apartamento,Avenida Nova York,Bonsucesso,1800,1863,44,1,1,0.0,0
1817,Apartamento,Rua Comandante Rubens Silva,Freguesia (jacarepaguá),2400,3848,93,2,2,0.0,0
1818,Casa,Rua Deputado Soares Filho,Maracanã,2990,3327,100,1,1,1.0,0
1819,Casa,Rua Dr. Ferrari,Todos Os Santos,3750,4059,200,5,3,0.0,0
1820,Apartamento,Rua Tirol,Freguesia (jacarepaguá),3500,5569,112,3,3,0.0,1
1821,Apartamento,Avenida Lúcio Costa,Barra da Tijuca,4550,7053,85,2,2,0.0,1
1822,Casa,Estrada do Tindiba,Taquara,4600,5127,220,4,3,0.0,0
1823,Apartamento,Rua Evaristo da Veiga,Centro,1460,2016,32,1,1,0.0,0
1824,Apartamento,Avenida Epitácio Pessoa,Lagoa,3254,6855,95,2,3,1.0,0
1825,Apartamento,Rua Professor Henrique Costa,Pechincha,2125,2738,50,2,2,1.0,0
1826,Apartamento,Avenida Lúcio Costa,Jardim Oceânico,4500,7515,50,1,1,1.0,1
1827,Apartamento,Rua Retiro dos Artistas,Pechincha,2400,2931,50,2,1,0.0,0
1828,Apartamento,Rua Godofredo Viana,Taquara,2360,3459,66,2,1,1.0,0
1829,Casa em condomínio,Estrada do Tindiba,Pechincha,5625,5865,110,2,2,1.0,0
1830,Apartamento,Rua Artur Menezes,Maracanã,3500,4647,90,2,1,1.0,0
1831,Apartamento,Avenida Vice Presidente José Alencar,Jacarepaguá,5090,6887,76,2,2,1.0,0
1832,Apartamento,Rua Campinas,Grajaú,4040,6025,160,4,4,0.0,0
1833,Apartamento,Rua Inhanga,Copacabana,5500,8009,120,3,4,0.0,1
1834,Apartamento,Rua Oswaldo Lussac,Taquara,1500,3045,123,2,1,0.0,0
1835,Apartamento,Rua Macembu,Taquara,3000,4298,120,3,3,0.0,1
1836,Apartamento,Avenida Embaixador Abelardo Bueno,Barra da Tijuca,9500,11250,80,3,2,1.0,1
1837,Apartamento,Avenida Henrique Valadares,Centro,2510,3203,60,2,1,0.0,0
1838,Apartamento,Avenida Lúcio Costa,Recreio dos Bandeirantes,10000,15590,225,3,3,0.0,1
1839,Apartamento,Rua Roberto Dias Lopes,Leme,9190,10710,79,3,1,0.0,0
1840,Apartamento,Rua Jaime Perdigão,Tauá,2500,3315,100,3,1,1.0,0
1841,Apartamento,Rua São Francisco Xavier,Maracanã,3500,4776,42,1,1,0.0,1
1842,Casa,Rua Galiléia,Anil,3600,3754,190,2,2,1.0,0
1843,Casa,Estrada Campo da Areia,Pechincha,4500,4576,250,3,3,0.0,0
1844,Casa,Rua Carmem Dolores,Anil,5810,6450,242,3,3,0.0,0
1845,Apartamento,Rua Cachambi,Cachambi,3375,4472,76,2,2,1.0,0
1846,Apartamento,Avenida Lúcio Costa,Barra da Tijuca,11000,12180,60,1,1,0.0,1
1847,Apartamento,Avenida Lúcio Costa,Barra da Tijuca,3600,6399,49,1,1,1.0,1
1848,Apartamento,Lucio Costa Playa Del Mago,Barra da Tijuca,7500,10650,101,3,2,1.0,0
1849,Apartamento,Avenida Cláudio Besserman Vianna,Barra da Tijuca,3700,5443,80,2,2,1.0,0
1850,Apartamento,Rua das Laranjeiras,Laranjeiras,3200,4799,106,3,1,0.0,0
1851,Apartamento,Rua Joaquim Nabuco,Copacabana,8000,10850,98,3,2,1.0,0
1852,Apartamento,Rua Ituverava,Anil,7500,8717,77,3,4,1.0,0
1853,Apartamento,Avenida Acácias,Barra da Tijuca,10500,14010,183,4,4,0.0,0
1854,Apartamento,Rua Domingos Ferreira,Copacabana,2555,5144,50,1,1,0.0,1
1855,Casa em condomínio,Rua Dias da Cruz,Méier,2250,2545,100,1,1,0.0,0
1856,Apartamento,Rua Custódia,Vista Alegre,1420,1589,70,1,1,0.0,0
1857,Apartamento,Rua Dona Claudina,Méier,2640,3519,82,2,2,0.0,0
1858,Apartamento,Rua Ituverava,Anil,5800,7145,77,3,3,1.0,0
1859,Apartamento,Estrada do Dendê,Moneró,1900,2178,60,1,1,0.0,0
1860,Apartamento,Rua Alexandre Ramos,Jacarepaguá,4000,5396,168,4,3,0.0,1
1861,Apartamento,Rua Ituverava,Anil,6500,7658,77,3,3,1.0,0
1862,Apartamento,Rua Vasco da Gama,Cachambi,4880,6069,80,3,2,1.0,0
1863,Apartamento,Estrada do Dendê,Tauá,2200,2497,60,1,1,0.0,0
1864,Apartamento,Rua Almirante Gonçalves,Copacabana,5630,7434,65,2,2,0.0,1
1865,Apartamento,Rua Ibituruna,Maracanã,7500,9075,120,3,2,1.0,1
1866,Apartamento,Estrada dos Três Rios,Freguesia (jacarepaguá),6224,8494,230,3,4,0.0,1
1867,Apartamento,Rua Almirante Guilhem,Leblon,7000,8775,64,2,2,0.0,0
1868,Apartamento,Rua Domingos Ferreira,Copacabana,3470,5680,40,1,1,0.0,1
1869,Apartamento,Rua Ituverava,Anil,6500,7578,77,3,3,0.0,1
1870,Apartamento,Avenida Princesa Isabel Copacabana,Copacabana,5700,7608,105,3,2,0.0,1
1871,Casa em condomínio,Rua Teixeira de Carvalho,Abolição,550,574,16,1,1,0.0,0
1872,Studio e kitnet,Rua César Zama,Lins de Vasconcelos,610,633,19,1,1,0.0,0
1873,Casa,Rua Tenente Pimentel,Olaria,1160,1255,149,2,3,1.0,0
1874,Apartamento,Rua Álvaro Ramos,Botafogo,1100,1293,25,1,1,0.0,0
1875,Studio e kitnet,Rua São Miguel,Tijuca,860,894,23,1,1,0.0,0
1876,Apartamento,Avenida Brasil,Irajá,1100,1543,50,2,1,1.0,1
1877,Casa,Rua Anhambai,Cordovil,610,786,60,1,1,0.0,0
1878,Casa em condomínio,Avenida Dom Hélder Câmara,Quintino Bocaiúva,1150,1249,45,2,1,0.0,0
1879,Apartamento,Rua Jordão,Tanque,750,804,10,1,1,0.0,0
1880,Casa em condomínio,Rua Manuel Murtinho,Quintino Bocaiuva,1445,1507,130,3,1,1.0,0
1881,Apartamento,Rua Suruí,Brás de Pina,1059,1400,64,2,1,0.0,1
1882,Casa,Rua Eubanque,Engenho da Rainha,1405,1465,65,3,1,0.0,0
1883,Casa em condomínio,Rua Paul Muller,Penha,1228,1350,120,2,1,0.0,0
1884,Casa,Rua Cameta Cascadura Rio de Janeiro Brasil,Cascadura,1040,1084,90,2,1,0.0,0
1885,Apartamento,Rua Canudos,Acari,1020,1160,76,3,1,0.0,0
1886,Apartamento,Rua Eulina Ribeiro,Engenho de Dentro,840,922,50,1,1,0.0,0
1887,Studio e kitnet,Rua César Zama,Lins de Vasconcelos,1002,1041,24,1,1,0.0,0
1888,Casa em condomínio,Estrada Portela,Turiaçu,1200,1252,35,2,1,0.0,0
1889,Apartamento,Rua João Vicente,Madureira,500,869,50,1,1,1.0,0
1890,Casa,Rua Jordão,Tanque,690,702,30,1,1,0.0,0
1891,Apartamento,Rua Pereira de Figueiredo,Oswaldo Cruz,800,831,30,1,1,0.0,0
1892,Apartamento,Avenida João Ribeiro,Pilares,640,950,45,2,1,1.0,0
1893,Apartamento,Rua Quaraim,Piedade,520,738,35,1,1,0.0,0
1894,Studio e kitnet,Rua Tiboim,Brás de Pina,500,544,18,1,1,0.0,0
1895,Studio e kitnet,Rua Camatiá,Freguesia de Jacarepaguá,680,956,28,1,1,0.0,0
1896,Apartamento,Estrada dos Bandeirantes,Jacarepaguá,1250,1866,60,2,1,1.0,0
1897,Apartamento,Rua Professor Quintino do Vale,Estácio,2900,3679,109,4,2,0.0,0
1898,Apartamento,Rua Conde de Bonfim,Tijuca,1800,2776,108,3,2,1.0,0
1899,Apartamento,Avenida Nossa Senhora de Copacabana,Copacabana,1600,2512,40,1,1,0.0,0
1900,Casa,Rua Alice Freitas,Vaz Lobo,860,989,80,2,1,1.0,0
1901,Studio e kitnet,Rua Pereira de Figueiredo,Oswaldo Cruz,700,728,30,1,1,0.0,0
1902,Studio e kitnet,Rua Pereira de Figueiredo,Oswaldo Cruz,850,883,30,1,1,0.0,0
1903,Apartamento,Rua Barra Bonita,Jacarepaguá,2200,3288,72,3,2,1.0,0
